ticker,kind,name,isin,fonte,data_atualizacao
ELCI34,bdr,ESTEE LAUDER COMPANIES INC,BRELCIBDR007,bdrs_20250924_040410.xlsx,2025-09-24
ELDO,fii,FII ELDORADO,,fiis_20250924_040407.csv,2025-09-24
ELET,acao,ELETROBRAS,,acoes_20250924_040414.xlsx,2025-09-24
EMAE,acao,EMAE,,acoes_20250924_040414.xlsx,2025-09-24
EMBR,acao,EMBRAER,,acoes_20250924_040414.xlsx,2025-09-24
EMET,fii,FII EMET,,fiis_20250924_040407.csv,2025-09-24
ENEV,acao,ENEVA,,acoes_20250924_040414.xlsx,2025-09-24
ENGI,acao,ENERGISA,,acoes_20250924_040414.xlsx,2025-09-24
ENJU,acao,ENJOEI,,acoes_20250924_040414.xlsx,2025-09-24
ENMT,acao,ENERGISA MT,,acoes_20250924_040414.xlsx,2025-09-24
EPAR,acao,EMBPAR S/A,,acoes_20250924_040414.xlsx,2025-09-24
EPER34,bdr,Experian,BREPERBDR005,bdrs_20250924_040410.xlsx,2025-09-24
EQIR,fii,FII EQI RECE,,fiis_20250924_040407.csv,2025-09-24
EQIX34,bdr,EQUINIX INC,BREQIXBDR002,bdrs_20250924_040410.xlsx,2025-09-24
EQMA,acao,EQTLMARANHAO,,acoes_20250924_040414.xlsx,2025-09-24
EQPA,acao,EQTL PARA,,acoes_20250924_040414.xlsx,2025-09-24
EQTL,acao,EQUATORIAL,,acoes_20250924_040414.xlsx,2025-09-24
ERCR,fii,FII ESTOQ RJ,,fiis_20250924_040407.csv,2025-09-24
ERPA,fii,FII EUROPA,,fiis_20250924_040407.csv,2025-09-24
ESGB,etf,ETF ESG BTG,,etfs_20250924_040412.csv,2025-09-24
ESGU,etf,TREND ESG US,,etfs_20250924_040412.csv,2025-09-24
ESPA,acao,ESPACOLASER,,acoes_20250924_040414.xlsx,2025-09-24
ESTQ,fii,FII POLO II,,fiis_20250924_040407.csv,2025-09-24
ESTR,acao,ESTRELA,,acoes_20250924_040414.xlsx,2025-09-24
ETER,acao,ETERNIT,,acoes_20250924_040414.xlsx,2025-09-24
EUCA,acao,EUCATEX,,acoes_20250924_040414.xlsx,2025-09-24
EUFA,acao,EUROFARMA SA,,acoes_20250924_040414.xlsx,2025-09-24
EURO,fii,FII EUROPAR,,fiis_20250924_040407.csv,2025-09-24
EVEN,acao,EVEN,,acoes_20250924_040414.xlsx,2025-09-24
EWBZ,etf,ISHARES EQWE,,etfs_20250924_040412.csv,2025-09-24
EXES,fii,FII EXES,,fiis_20250924_040407.csv,2025-09-24
EXGR34,bdr,EXPEDIA GROUP INC,BREXGRBDR004,bdrs_20250924_040410.xlsx,2025-09-24
EXXO34,bdr,EXXON MOBIL CORPORATION,BREXXOBDR006,bdrs_20250924_040410.xlsx,2025-09-24
EZTC,acao,EZTEC,,acoes_20250924_040414.xlsx,2025-09-24
F1AN34,bdr,Diamondback Energy Inc,BRF1ANBDR001,bdrs_20250924_040410.xlsx,2025-09-24
F1BH34,bdr,Fortune Brands Home & Security Inc,BRF1BHBDR001,bdrs_20250924_040410.xlsx,2025-09-24
F1EC34,bdr,FIRSTENERGY CORP,BRF1ECBDR006,bdrs_20250924_040410.xlsx,2025-09-24
F1FI34,bdr,"F5, INC.",BRF1FIBDR000,bdrs_20250924_040410.xlsx,2025-09-24
F1IS34,bdr,FISERV INC,BRF1ISBDR003,bdrs_20250924_040410.xlsx,2025-09-24
F1LS34,bdr,FLOWSERVE CORP,BRF1LSBDR007,bdrs_20250924_040410.xlsx,2025-09-24
F1MC34,bdr,FMC CORP,BRF1MCBDR009,bdrs_20250924_040410.xlsx,2025-09-24
F1NI34,bdr,FIDELITY NATIONAL INFORMATION SERVICES INC,BRF1NIBDR004,bdrs_20250924_040410.xlsx,2025-09-24
F1RA34,bdr,FRANKLIN RESOURCES INC,BRF1RABDR002,bdrs_20250924_040410.xlsx,2025-09-24
F1RC34,bdr,FIRST REPUBLIC BANK,BRF1RCBDR008,bdrs_20250924_040410.xlsx,2025-09-24
F1SL34,bdr,FASTLY INC,BRF1SLBDR007,bdrs_20250924_040410.xlsx,2025-09-24
F1TN34,bdr,Fortinet Inc,BRF1TNBDR001,bdrs_20250924_040410.xlsx,2025-09-24
F1TV34,bdr,Fortive Corp,BRF1TVBDR004,bdrs_20250924_040410.xlsx,2025-09-24
F2IC34,bdr,FAIR ISAAC CORP,BRF2ICBDR005,bdrs_20250924_040410.xlsx,2025-09-24
F2IV34,bdr,FIVE9 INC,BRF2IVBDR005,bdrs_20250924_040410.xlsx,2025-09-24
F2NV34,bdr,Franco-Nevada Corp,BRF2NVBDR005,bdrs_20250924_040410.xlsx,2025-09-24
F2RS34,bdr,FRESHWORKS INC,BRF2RSBDR002,bdrs_20250924_040410.xlsx,2025-09-24
F2RT34,bdr,FIRST INDUSTRIAL REALTY TRUST INC,BRF2RTBDR000,bdrs_20250924_040410.xlsx,2025-09-24
F2SK34,bdr,FISKER INC,BRF2SKBDR007,bdrs_20250924_040410.xlsx,2025-09-24
F2VR34,bdr,Fiverr International Ltd,BRF2VRBDR006,bdrs_20250924_040410.xlsx,2025-09-24
FAED,fii,FII ANH EDUC,,fiis_20250924_040407.csv,2025-09-24
FAMB,fii,FII ALMIRANT,,fiis_20250924_040407.csv,2025-09-24
FASL34,bdr,FASTENAL CO,BRFASLBDR007,bdrs_20250924_040410.xlsx,2025-09-24
FATN,fii,FII ATHENA I,,fiis_20250924_040407.csv,2025-09-24
FCFL,fii,FII CAMPUSFL,,fiis_20250924_040407.csv,2025-09-24
FCXO34,bdr,FREEPORT-MCMORAN INC.,BRFCXOBDR007,bdrs_20250924_040410.xlsx,2025-09-24
FDMO34,bdr,FORD MOTORS COMPANY,BRFDMOBDR008,bdrs_20250924_040410.xlsx,2025-09-24
FDXB34,bdr,FEDEX CORPORATION,BRFDXBBDR002,bdrs_20250924_040410.xlsx,2025-09-24
FESA,acao,FERBASA,,acoes_20250924_040414.xlsx,2025-09-24
FFTD34,bdr,FIFTH THIRD BANCORP,BRFFTDBDR001,bdrs_20250924_040410.xlsx,2025-09-24
FHER,acao,FER HERINGER,,acoes_20250924_040414.xlsx,2025-09-24
FICT,acao,FICTORALIMEN,,acoes_20250924_040414.xlsx,2025-09-24
FIEI,acao,FICA,,acoes_20250924_040414.xlsx,2025-09-24
FIGE,acao,INVEST BEMGE,,acoes_20250924_040414.xlsx,2025-09-24
FIGS,fii,FII GEN SHOP,,fiis_20250924_040407.csv,2025-09-24
FIIB,fii,FII INDL BR,,fiis_20250924_040407.csv,2025-09-24
FIIC,fii,FII FIIC,,fiis_20250924_040407.csv,2025-09-24
FIIP,fii,FII RB CAP I,,fiis_20250924_040407.csv,2025-09-24
FIN,fii,FII INFRA RE,,fiis_20250924_040407.csv,2025-09-24
FIND,etf,IT NOW IFNC,,etfs_20250924_040412.csv,2025-09-24
FIQE,acao,UNIFIQUE,,acoes_20250924_040414.xlsx,2025-09-24
FISC,fii,FII SC 401,,fiis_20250924_040407.csv,2025-09-24
FISD,fii,FII DOMINGOS,,fiis_20250924_040407.csv,2025-09-24
FIVN,fii,FII VIDANOVA,,fiis_20250924_040407.csv,2025-09-24
FIXX,etf,ETF FIXX,,etfs_20250924_040412.csv,2025-09-24
FLCR,fii,FII FL RECEB,,fiis_20250924_040407.csv,2025-09-24
FLMA,fii,FII S F LIMA,,fiis_20250924_040407.csv,2025-09-24
FLNR,fii,FII FLNR,,fiis_20250924_040407.csv,2025-09-24
FLRP,fii,FII FLORIPA,,fiis_20250924_040407.csv,2025-09-24
FLRY,acao,FLEURY,,acoes_20250924_040414.xlsx,2025-09-24
FLTC34,bdr,FLEETCOR TECHNOLOGIES INC,BRFLTCBDR001,bdrs_20250924_040410.xlsx,2025-09-24
FMO,fii,FII MEMORIAL,,fiis_20250924_040407.csv,2025-09-24
FMSC34,bdr,FRESENIUS MEDICAL CARE AG & CO KGAA,BRFMSCBDR001,bdrs_20250924_040410.xlsx,2025-09-24
FMXB34,bdr,FOMENTO ECONOMICO MEXICANO SAB DE CV - FEMSA,BRFMXBBDR003,bdrs_20250924_040410.xlsx,2025-09-24
FOXC34,bdr,FOX CORPORATION,BRFOXCBDR007,bdrs_20250924_040410.xlsx,2025-09-24
FPAB,fii,FII A BRANCA,,fiis_20250924_040407.csv,2025-09-24
FPNG,fii,FII P NEGRA,,fiis_20250924_040407.csv,2025-09-24
FRAS,acao,FRAS-LE,,acoes_20250924_040414.xlsx,2025-09-24
FRIO,acao,METALFRIO,,acoes_20250924_040414.xlsx,2025-09-24
FSLR34,bdr,"FIRST SOLAR, INC",BRFSLRBDR001,bdrs_20250924_040410.xlsx,2025-09-24
FTCE,fii,FII OPPORTUN,,fiis_20250924_040407.csv,2025-09-24
FTRE,fii,FII FTRE,,fiis_20250924_040407.csv,2025-09-24
FVPQ,fii,FII V PARQUE,,fiis_20250924_040407.csv,2025-09-24
FYTO,fii,FII FYTO,,fiis_20250924_040407.csv,2025-09-24
G1AR34,bdr,GARTNER INC,BRG1ARBDR001,bdrs_20250924_040410.xlsx,2025-09-24
G1DS34,bdr,GDS HOLDINGS LTD,BRG1DSBDR003,bdrs_20250924_040410.xlsx,2025-09-24
G1FI34,bdr,GOLD FIELDS LTD,BRG1FIBDR009,bdrs_20250924_040410.xlsx,2025-09-24
G1LL34,bdr,GLOBE LIFE INC,BRG1LLBDR001,bdrs_20250924_040410.xlsx,2025-09-24
G1LP34,bdr,GALAPAGOS NV,BRG1LPBDR002,bdrs_20250924_040410.xlsx,2025-09-24
G1LW34,bdr,CORNING INC,BRG1LWBDR008,bdrs_20250924_040410.xlsx,2025-09-24
G1MI34,bdr,General Mills Inc,BRG1MIBDR005,bdrs_20250924_040410.xlsx,2025-09-24
G1PC34,bdr,GENUINE PARTS CO,BRG1PCBDR001,bdrs_20250924_040410.xlsx,2025-09-24
G1PI34,bdr,Global Payments Inc,BRG1PIBDR008,bdrs_20250924_040410.xlsx,2025-09-24
G1RM34,bdr,GARMIN LTD,BRG1RMBDR006,bdrs_20250924_040410.xlsx,2025-09-24
G1SK34,bdr,GSK PLC.,BRG1SKBDR008,bdrs_20250924_040410.xlsx,2025-09-24
G1WW34,bdr,WW GRAINGER INC,BRG1WWBDR005,bdrs_20250924_040410.xlsx,2025-09-24
G2DD34,bdr,GoDaddy Inc,BRG2DDBDR003,bdrs_20250924_040410.xlsx,2025-09-24
G2DI,acao,G2D INVEST,,acoes_20250924_040414.xlsx,2025-09-24
G2DI33,bdr,G2D Investments Ltd,BRG2DIBDR002,bdrs_20250924_040410.xlsx,2025-09-24
G2ME34,bdr,Globus Medical Inc,BRG2MEBDR002,bdrs_20250924_040410.xlsx,2025-09-24
G2NT34,bdr,GENTEX CORP,BRG2NTBDR008,bdrs_20250924_040410.xlsx,2025-09-24
G2WR34,bdr,GUIDEWIRE SOFTWARE INC,BRG2WRBDR003,bdrs_20250924_040410.xlsx,2025-09-24
GAME,fii,FII GUARD MU,,fiis_20250924_040407.csv,2025-09-24
GARE,fii,FII GUARDIAN,,fiis_20250924_040407.csv,2025-09-24
GCDL,fii,FII GCDL,,fiis_20250924_040407.csv,2025-09-24
GCOI,fii,FII GALAP SP,,fiis_20250924_040407.csv,2025-09-24
GCRI,fii,FII GLPG CRI,,fiis_20250924_040407.csv,2025-09-24
GDBR34,bdr,GENERAL DYNAMICS CORP.,BRGDBRBDR002,bdrs_20250924_040410.xlsx,2025-09-24
GENB,etf,ETF BTG GENB,,etfs_20250924_040412.csv,2025-09-24
GEOO34,bdr,GENERAL ELECTRIC COMPANY,BRGEOOBDR000,bdrs_20250924_040410.xlsx,2025-09-24
GEPA,acao,GER PARANAP,,acoes_20250924_040414.xlsx,2025-09-24
GFDL,fii,FII GFDL,,fiis_20250924_040407.csv,2025-09-24
GFSA,acao,GAFISA,,acoes_20250924_040414.xlsx,2025-09-24
GGBR,acao,GERDAU,,acoes_20250924_040414.xlsx,2025-09-24
GGPS,acao,GPS,,acoes_20250924_040414.xlsx,2025-09-24
GGRC,fii,FII GGRCOVEP,,fiis_20250924_040407.csv,2025-09-24
GILD34,bdr,"GILEAD SCIENCES, INC.",BRGILDBDR000,bdrs_20250924_040410.xlsx,2025-09-24
GLCR,fii,FII GLCR,,fiis_20250924_040407.csv,2025-09-24
GLDX,etf,INVESTO GLDX,,etfs_20250924_040412.csv,2025-09-24
GLEN34,bdr,Glencore,BRGLENBDR008,bdrs_20250924_040410.xlsx,2025-09-24
GLOG,fii,FII PLURAL L,,fiis_20250924_040407.csv,2025-09-24
GLP,fii,FII GLPF,,fiis_20250924_040407.csv,2025-09-24
GMAT,acao,GRUPO MATEUS,,acoes_20250924_040414.xlsx,2025-09-24
GMCO34,bdr,GENERAL MOTORS COMPANY,BRGMCOBDR008,bdrs_20250924_040410.xlsx,2025-09-24
GOAU,acao,GERDAU MET,,acoes_20250924_040414.xlsx,2025-09-24
GOGL34,bdr,ALPHABET INC.,BRGOGLBDR001,bdrs_20250924_040410.xlsx,2025-09-24
GOGL35,bdr,ALPHABET INC. (CLASS C),BRGOGLBDR019,bdrs_20250924_040410.xlsx,2025-09-24
GOLD,etf,TREND OURO,,etfs_20250924_040412.csv,2025-09-24
GOLL,acao,GOL,,acoes_20250924_040414.xlsx,2025-09-24
GOVE,etf,IT NOW IGCT,,etfs_20250924_040412.csv,2025-09-24
GPAR,acao,CELGPAR,,acoes_20250924_040414.xlsx,2025-09-24
GPIV33,bdr,"GP INVESTMENTS, LTD.",BRGPIVBDR003,bdrs_20250924_040410.xlsx,2025-09-24
GPRK34,bdr,GEOPARK LTD,BRGPRKBDR007,bdrs_20250924_040410.xlsx,2025-09-24
GPRO34,bdr,"GOPRO, INC.",BRGPROBDR009,bdrs_20250924_040410.xlsx,2025-09-24
GPSI34,bdr,"THE GAP, INC.",BRGPSIBDR009,bdrs_20250924_040410.xlsx,2025-09-24
GPUS,etf,INVESTOGPS&P,,etfs_20250924_040412.csv,2025-09-24
GRAO,acao,AGRIBRASIL,,acoes_20250924_040414.xlsx,2025-09-24
GRND,acao,GRENDENE,,acoes_20250924_040414.xlsx,2025-09-24
GRUL,fii,FII GRUL,,fiis_20250924_040407.csv,2025-09-24
GSFI,fii,FII GENERAL,,fiis_20250924_040407.csv,2025-09-24
GSGI34,bdr,GOLDMAN SACHS GROUP INC.,BRGSGIBDR008,bdrs_20250924_040410.xlsx,2025-09-24
GSHP,acao,GENERALSHOPP,,acoes_20250924_040414.xlsx,2025-09-24
GTWR,fii,FII G TOWERS,,fiis_20250924_040407.csv,2025-09-24
GUAR,acao,GUARARAPES,,acoes_20250924_040414.xlsx,2025-09-24
GZIT,fii,FII GAZIT,,fiis_20250924_040407.csv,2025-09-24
H1AS34,bdr,Hasbro Inc,BRH1ASBDR008,bdrs_20250924_040410.xlsx,2025-09-24
H1BA34,bdr,HUNTINGTON BANCSHARES INC,BRH1BABDR004,bdrs_20250924_040410.xlsx,2025-09-24
H1BI34,bdr,Hanesbrands Inc,BRH1BIBDR007,bdrs_20250924_040410.xlsx,2025-09-24
H1CA34,bdr,HCA HEALTHCARE INC,BRH1CABDR002,bdrs_20250924_040410.xlsx,2025-09-24
H1DB34,bdr,HDFC BANK LTD,BRH1DBBDR008,bdrs_20250924_040410.xlsx,2025-09-24
H1EI34,bdr,HEICO CORPORATION,BRH1EIBDR001,bdrs_20250924_040410.xlsx,2025-09-24
H1ES34,bdr,Hess Corp,BRH1ESBDR000,bdrs_20250924_040410.xlsx,2025-09-24
H1FC34,bdr,HF Sinclair Corporation,BRH1FCBDR001,bdrs_20250924_040410.xlsx,2025-09-24
H1IG34,bdr,HARTFORD FINANCIAL SERVICES GROUP INC,BRH1IGBDR006,bdrs_20250924_040410.xlsx,2025-09-24
H1II34,bdr,HUNTINGTON INGALLS INDUSTRIES INC,BRH1IIBDR002,bdrs_20250924_040410.xlsx,2025-09-24
H1LT34,bdr,HILTON WORLDWIDE HOLDINGS INC,BRH1LTBDR003,bdrs_20250924_040410.xlsx,2025-09-24
H1OG34,bdr,HARLEY-DAVIDSON INC,BRH1OGBDR004,bdrs_20250924_040410.xlsx,2025-09-24
H1OL34,bdr,HOLOGIC INC,BRH1OLBDR004,bdrs_20250924_040410.xlsx,2025-09-24
H1PE34,bdr,HEWLETT PACKARD ENTERPRISE CO,BRH1PEBDR006,bdrs_20250924_040410.xlsx,2025-09-24
H1RB34,bdr,H&R BLOCK INC,BRH1RBBDR008,bdrs_20250924_040410.xlsx,2025-09-24
H1RL34,bdr,HORMEL FOODS CORP,BRH1RLBDR007,bdrs_20250924_040410.xlsx,2025-09-24
H1SB34,bdr,HSBC HOLDINGS PLC,BRH1SBBDR006,bdrs_20250924_040410.xlsx,2025-09-24
H1SI34,bdr,HENRY SCHEIN INC,BRH1SIBDR001,bdrs_20250924_040410.xlsx,2025-09-24
H1ST34,bdr,HOST HOTELS & RESORTS INC,BRH1STBDR008,bdrs_20250924_040410.xlsx,2025-09-24
H1TH34,bdr,HUAZHU GROUP LTD,BRH1THBDR001,bdrs_20250924_040410.xlsx,2025-09-24
H1UM34,bdr,HUMANA INC,BRH1UMBDR009,bdrs_20250924_040410.xlsx,2025-09-24
H1ZN34,bdr,HORIZON THERAPEUTICS PLC,BRH1ZNBDR006,bdrs_20250924_040410.xlsx,2025-09-24
H2AI34,bdr,The Hain Celestial Group Inc,BRH2AIBDR007,bdrs_20250924_040410.xlsx,2025-09-24
H2TA34,bdr,HEALTHCARE TRUST OF AMERICA INC,BRH2TABDR004,bdrs_20250924_040410.xlsx,2025-09-24
H2UB34,bdr,HubSpot Inc,BRH2UBBDR000,bdrs_20250924_040410.xlsx,2025-09-24
HAAA,fii,FII HEDGEAAA,,fiis_20250924_040407.csv,2025-09-24
HABT,fii,FII HABIT II,,fiis_20250924_040407.csv,2025-09-24
HAGA,acao,HAGA S/A,,acoes_20250924_040414.xlsx,2025-09-24
HALI34,bdr,HALLIBURTON COMPANY,BRHALIBDR004,bdrs_20250924_040410.xlsx,2025-09-24
HAPV,acao,HAPVIDA,,acoes_20250924_040414.xlsx,2025-09-24
HBCR,fii,FII HBC REN,,fiis_20250924_040407.csv,2025-09-24
HBOR,acao,HELBOR,,acoes_20250924_040414.xlsx,2025-09-24
HBRE,acao,HBR REALTY,,acoes_20250924_040414.xlsx,2025-09-24
HBSA,acao,HIDROVIAS,,acoes_20250924_040414.xlsx,2025-09-24
HBTS,acao,HABITASUL,,acoes_20250924_040414.xlsx,2025-09-24
HCHG,fii,FII HECT CRI,,fiis_20250924_040407.csv,2025-09-24
HCRI,fii,FII CRIANCA,,fiis_20250924_040407.csv,2025-09-24
HCST,fii,FII HECT DES,,fiis_20250924_040407.csv,2025-09-24
HCTB,fii,FII HCTB,,fiis_20250924_040407.csv,2025-09-24
HCTR,fii,FII HECTARE,,fiis_20250924_040407.csv,2025-09-24
HDEL,fii,FII HEDGE DV,,fiis_20250924_040407.csv,2025-09-24
HDO,fii,FII HEDGE OF,,fiis_20250924_040407.csv,2025-09-24
HEIA34,bdr,HEINEKEN,BRHEIABDR009,bdrs_20250924_040410.xlsx,2025-09-24
HEIO34,bdr,HEINEKEN HOLDING NV,BRHEIOBDR000,bdrs_20250924_040410.xlsx,2025-09-24
HETA,acao,HERCULES,,acoes_20250924_040414.xlsx,2025-09-24
HFO,fii,FII HTOPFOF3,,fiis_20250924_040407.csv,2025-09-24
HGBL,fii,FII HGBL,,fiis_20250924_040407.csv,2025-09-24
HGBS,fii,FII HEDGEBS,,fiis_20250924_040407.csv,2025-09-24
HGCR,fii,FII HGCR PAX,,fiis_20250924_040407.csv,2025-09-24
HGF,fii,FII HGFF PAX,,fiis_20250924_040407.csv,2025-09-24
HGIC,fii,FII HGI CRI,,fiis_20250924_040407.csv,2025-09-24
HGLG,fii,FII HGLG PAX,,fiis_20250924_040407.csv,2025-09-24
HGPO,fii,FII HGPO PAX,,fiis_20250924_040407.csv,2025-09-24
HGRE,fii,FII HGRE PAX,,fiis_20250924_040407.csv,2025-09-24
HGRU,fii,FII HGRU PAX,,fiis_20250924_040407.csv,2025-09-24
HIGH,etf,NUIBOVHIGHBT,,etfs_20250924_040412.csv,2025-09-24
HILG,fii,FII HIRE LOG,,fiis_20250924_040407.csv,2025-09-24
HLMB,fii,FII HLMB,,fiis_20250924_040407.csv,2025-09-24
HLOG,fii,FII HEDGELOG,,fiis_20250924_040407.csv,2025-09-24
HMOB,acao,HMOBI S.A,,acoes_20250924_040414.xlsx,2025-09-24
HOFC,fii,FII HOFFICEI,,fiis_20250924_040407.csv,2025-09-24
HOME34,bdr,"THE HOME DEPOT, INC.",BRHOMEBDR002,bdrs_20250924_040410.xlsx,2025-09-24
HOMS,fii,FII HOMS,,fiis_20250924_040407.csv,2025-09-24
HONB34,bdr,HONEYWELL INTERNATIONAL INC.,BRHONBBDR006,bdrs_20250924_040410.xlsx,2025-09-24
HOND34,bdr,HONDA MOTOR CO LTD,BRHONDBDR002,bdrs_20250924_040410.xlsx,2025-09-24
HOOT,acao,HOTEIS OTHON,,acoes_20250924_040414.xlsx,2025-09-24
HOSI,fii,FII HOUSI,,fiis_20250924_040407.csv,2025-09-24
HPDP,fii,FII HEDGEPDP,,fiis_20250924_040407.csv,2025-09-24
HPQB34,bdr,HEWLETT-PACKARD COMPANY,BRHPQBBDR006,bdrs_20250924_040410.xlsx,2025-09-24
HRD,fii,FII HREALTY,,fiis_20250924_040407.csv,2025-09-24
HREC,fii,FII HEDGEREC,,fiis_20250924_040407.csv,2025-09-24
HRES,fii,FII HIRE RES,,fiis_20250924_040407.csv,2025-09-24
HSA,fii,FII HSI CRI,,fiis_20250924_040407.csv,2025-09-24
HSHY34,bdr,THE HERSHEY COMPANY,BRHSHYBDR001,bdrs_20250924_040410.xlsx,2025-09-24
HSLG,fii,FII HSI LOG,,fiis_20250924_040407.csv,2025-09-24
HSML,fii,FII HSI MALL,,fiis_20250924_040407.csv,2025-09-24
HSRE,fii,FII HSIRENDA,,fiis_20250924_040407.csv,2025-09-24
HTEK,etf,IT NOW HCARE,,etfs_20250924_040412.csv,2025-09-24
HTMX,fii,FII HOTEL MX,,fiis_20250924_040407.csv,2025-09-24
HUCG,fii,FII UNIMED C,,fiis_20250924_040407.csv,2025-09-24
HUSC,fii,FII H UNIMED,,fiis_20250924_040407.csv,2025-09-24
HUSI,fii,FII HUSI,,fiis_20250924_040407.csv,2025-09-24
HYPE,acao,HYPERA,,acoes_20250924_040414.xlsx,2025-09-24
HYPI,fii,FII HYPI,,fiis_20250924_040407.csv,2025-09-24
I1AC34,bdr,IAC INTERACTIVECORPORATION,BRI1ACBDR001,bdrs_20250924_040410.xlsx,2025-09-24
I1BN34,bdr,ICICI BANK LTD,BRI1BNBDR006,bdrs_20250924_040410.xlsx,2025-09-24
I1CE34,bdr,INTERCONTINENTAL EXCHANGE INC,BRI1CEBDR003,bdrs_20250924_040410.xlsx,2025-09-24
I1DX34,bdr,IDEXX LABORATORIES INC,BRI1DXBDR001,bdrs_20250924_040410.xlsx,2025-09-24
I1EX34,bdr,IDEX CORPORATION,BRI1EXBDR009,bdrs_20250924_040410.xlsx,2025-09-24
I1FF34,bdr,INTERNATIONAL FLAVORS & FRAGRANCES INC,BRI1FFBDR003,bdrs_20250924_040410.xlsx,2025-09-24
I1FO34,bdr,INFOSYS LTD,BRI1FOBDR005,bdrs_20250924_040410.xlsx,2025-09-24
I1HG34,bdr,INTERCONTINENTAL HOTELS GROUP PLC,BRI1HGBDR007,bdrs_20250924_040410.xlsx,2025-09-24
I1LM34,bdr,ILLUMINA INC,BRI1LMBDR007,bdrs_20250924_040410.xlsx,2025-09-24
I1NC34,bdr,INCYTE CORP,BRI1NCBDR004,bdrs_20250924_040410.xlsx,2025-09-24
I1PC34,bdr,INTERNATIONAL PAPER CO,BRI1PCBDR009,bdrs_20250924_040410.xlsx,2025-09-24
I1PG34,bdr,IPG PHOTONICS CORP,BRI1PGBDR000,bdrs_20250924_040410.xlsx,2025-09-24
I1PH34,bdr,INTERPUBLIC GROUP OF COS INC,BRI1PHBDR008,bdrs_20250924_040410.xlsx,2025-09-24
I1QV34,bdr,IQVIA HOLDINGS INC,BRI1QVBDR007,bdrs_20250924_040410.xlsx,2025-09-24
I1QY34,bdr,IQIYI INC,BRI1QYBDR001,bdrs_20250924_040410.xlsx,2025-09-24
I1RM34,bdr,IRON MOUNTAIN INC,BRI1RMBDR004,bdrs_20250924_040410.xlsx,2025-09-24
I1RP34,bdr,TRANE TECHNOLOGIES PLC,BRI1RPBDR007,bdrs_20250924_040410.xlsx,2025-09-24
I1SR34,bdr,INTUITIVE SURGICAL INC,BRI1SRBDR001,bdrs_20250924_040410.xlsx,2025-09-24
I1TW34,bdr,ILLINOIS TOOL WORKS INC,BRI1TWBDR009,bdrs_20250924_040410.xlsx,2025-09-24
I1VZ34,bdr,INVESCO LTD,BRI1VZBDR008,bdrs_20250924_040410.xlsx,2025-09-24
I1XC34,bdr,ORIX CORP,BRI1XCBDR003,bdrs_20250924_040410.xlsx,2025-09-24
I2ND34,bdr,indie Semiconductor Inc,BRI2NDBDR000,bdrs_20250924_040410.xlsx,2025-09-24
I2NG34,bdr,Ingredion Incorporated,BRI2NGBDR003,bdrs_20250924_040410.xlsx,2025-09-24
I2NV34,bdr,INVITATION HOMES INC,BRI2NVBDR002,bdrs_20250924_040410.xlsx,2025-09-24
I2RS34,bdr,INGERSOLL RAND INC,BRI2RSBDR009,bdrs_20250924_040410.xlsx,2025-09-24
I2TR34,bdr,Itron Inc,BRI2TRBDR007,bdrs_20250924_040410.xlsx,2025-09-24
IBBP,fii,FII IBBP,,fiis_20250924_040407.csv,2025-09-24
IBCR,fii,FII BREI,,fiis_20250924_040407.csv,2025-09-24
IBMB34,bdr,INTERNATIONAL BUSINESS MACHINES CORPORATION,BRIBMBBDR003,bdrs_20250924_040410.xlsx,2025-09-24
IBOB,etf,PACTUAL IBOV,,etfs_20250924_040412.csv,2025-09-24
ICNE,fii,FII ICNE,,fiis_20250924_040407.csv,2025-09-24
ICRI,fii,FII CI IPCA,,fiis_20250924_040407.csv,2025-09-24
IDUA,fii,FII IDUA,,fiis_20250924_040407.csv,2025-09-24
IFCM,acao,INFRACOMM,,acoes_20250924_040414.xlsx,2025-09-24
IGSN,acao,IGUA SA,,acoes_20250924_040414.xlsx,2025-09-24
IGTI,acao,IGUATEMI S.A,,acoes_20250924_040414.xlsx,2025-09-24
INBR,acao,INTER CO,,acoes_20250924_040414.xlsx,2025-09-24
INBR31,bdr,INTER CO INC,BRINBRBDR007,bdrs_20250924_040410.xlsx,2025-09-24
INDE,fii,FII INDE,,fiis_20250924_040407.csv,2025-09-24
INEP,acao,INEPAR,,acoes_20250924_040414.xlsx,2025-09-24
INGG34,bdr,ING GROEP NV,BRINGGBDR009,bdrs_20250924_040410.xlsx,2025-09-24
INLG,fii,FII INTER LG,,fiis_20250924_040407.csv,2025-09-24
INNC,acao,INC SA,,acoes_20250924_040414.xlsx,2025-09-24
INRD,fii,FII INTER RD,,fiis_20250924_040407.csv,2025-09-24
INTB,acao,INTELBRAS,,acoes_20250924_040414.xlsx,2025-09-24
INTU34,bdr,INTUIT INC,BRINTUBDR003,bdrs_20250924_040410.xlsx,2025-09-24
IRBR,acao,IRBBRASIL RE,,acoes_20250924_040414.xlsx,2025-09-24
IRDM,fii,FII IRIDIUM,,fiis_20250924_040407.csv,2025-09-24
IRIM,fii,FII IRIM,,fiis_20250924_040407.csv,2025-09-24
ISAE,acao,ISA ENERGIA,,acoes_20250924_040414.xlsx,2025-09-24
ISCJ,fii,FII ISCJ,,fiis_20250924_040407.csv,2025-09-24
ISUS,etf,IT NOW ISE,,etfs_20250924_040412.csv,2025-09-24
